text_id_kaggle,full_text,gender,grade,race_ethnicity,num_words,num_words2,num_words3,num_sent,num_para,num_word_div_para,MTLD,TTR,Type,Token,task,SES,prompt,Overall,Cohesion,Syntax,Vocabulary,Phraseology,Grammar,Conventions
7553FB3C21DF,"BENEFITS OF A FOUR-DAY SCHOOL WEEK

Getting enough sleep is one of the best thing one could ever have! This is equivalent to having an extra day off at work or school. Therefore, schools should adopt the habit of a four-day school week by extending the school day two hours. The benefits of changing to a four-day school week, conserves energy and resources, improves academic performances and provides enough time to complete school assignments.

The amount of energy and resources used at school for a whole week is more than what we use at home. An example of such is electricity and water. The more we use, the more the school pays for it. That one extra day off reduces expenses in respect of food services,transportation and utilities.

Not only does the school conserves energy and resources, but also offers teachers and students an additional day for rest every week. As a result of that, there is less stress over school works. Students feel less pressured because they have enough rest at home before coming to school. This is an important factor that helps improve the academic performances of students.

Notwithstanding the fact that, the school conserves energy and resources, and provides enough rest, students will also have enough time to complete their assignments. Most students complain they do not get time at home, to finish up with the homework given to them by their teachers. When this continuously happens, it could drop down their grades. Having an additional day, making it three-day weekend instead of two, will give them more time to prepare for tests and study at their own pace.

Switching to a four-day school week will help change a lot. It would have a positive effect on the school, students and as well as the parents.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ",Female,12,Black/African American,1159,305,299,18,6,49.83333333,59.44650854,46.55737705,142,305,Independent,Economically disadvantaged,Four-day work week,4,4,4,4,4,4,4.5
4032ED0063E4,"Online schools is a good idea but not for everybody, some people do good being home schooled but some just cant do it. Online class are not easy not anybody can pass thats why they not meant for everyone. Being home schooled is nothing like regular school you don't have to wake early, you get to choose what time you do your work.

Not having to wake up early everyday is nice but knowing you have to get something done right after you start is not fun and specially if you not getting the help you need not being able to ask the questions you have makes it a lot harder,

you also have to try and do your best because if you fail you can't talk to your teacher about helping you make it up and helping you pass it like regular school.

If you are home schooled you missing out the fun in regular schools not talking about class meaning all the fights, all the fire drills, all the dances and friends sometimes having trouble in regular school i always tell myself i need to drop out or take online classes but home schooled is not just for everybody and probably at least 60% of home schooled students either don't finish or go back to regular school.

ragular school is better then home schooled or online you have better chance of passing if you work with other people and get help and give help because in life we get what we give. trying your best at anything is all that matters not giving up keep trying one day you going to make it .",Female,12,Asian/Pacific Islander,258,278,276,7,5,55.2,44.83333333,47.12230216,131,278,Independent,Economically disadvantaged,Distance learning,3,3,3,3,3,4,3
C676CE973E9E,"I think that by extending the school hours is not a very good idea. Because there might be some students that have things to do after school and teacher as well. It well effect everyone at the school because there are some student that dont like school very much. So by extend the hours they will not show up to school and that will effect the school and them.

I dont think it well be a very good because there might have some student that have work after school. Or they might have to go and pick up there little brother or sister. And by extending the hours it will not let them do it because they have to be in school and some student will lose there job because they had to stay at school all day.

Some student might have to walk to school and if you extend the school hours then it well get dark and then they cant walk home alone. It will get dangers to go home alone so its best if the hours stay the same because then they will all be fine and by keeping it all the same can help a lot of people.

By extending the school hours the student might not be mad to stay all day at school so some student will not show up at school. Because they will not want to show up at school because they dont want to and that will effect everyone that u know. Because the student will fail and that wont help them at all.

If you extend the school hour then there is going to be more homework to do and held at the end. Because there is go to be more work to do at the end.

Some teacher are going to have some thing to do and work at thing at there homes so by extending the hours the teacher that have think to do they will not be abole to do it and that will make them mad and then they will quit sand that would not be a good idea for the school and the teacher and the student.

So that is why we shouldn do it because it will effect a lot of people and then it will make al lot of people not very happy so if we just keep it the way its soapstone it will be all OK cause then the student will be happy and the teachers will be happy so keeping it the way we have it will help a lot of people.",Female,12,White,419,432,432,16,7,61.71428571,37.1052055,25.92592593,112,432,Independent,Economically disadvantaged,Four-day work week,3,3,3,3,3,2.5,3
C348194433DD,"With the morden world, people are developing, they create eletricity for service people, and that is why cell phone had been born. Most of student in middle school are given cell phone by their parents. When students are in high school, cell phone is a thing they cannot forget at home, so some school do not allow students have and use cell phone in class, but some school do opposite; they allow students have and use cell phone in class for educational purpose. Using cell phone in class have a lots of benefits, students can research information quickly and easily; besides, they can save that knowledge information on their phone. Not only that, they will fell freedom when they are in school, so they will be responsible for their studying.

When children are growing up, they will not listen their parents because they think they are adult, they just action what they think they are right. So, school will absessing them; they just think they go to school because they have friends, they can talk with their friends, and they will not care to studying. Besides they cannot using their phone, they will create a gamne to annoy people around them. Day by day, they will be a bad students. Students have to feel they are freedom, then they will focus on study the best. In the United States, students in high school start at 7:20am and finish at 2:10pm. After that, they have most of half day to do their homework and hang out. They still have their freedom, and they will not feel they are stress too much. But in Asia, students start at 7:00am and stop at 11:30am; they have to go home for eating and coming back to school at 1:00pm and finishing at 5:00pm. That is a terrible schedule. they have to learn at least eight block for a day. Both students in America or Asia, they still have homework, if they think they are freedom at school, they will do their homework very well. When people feel comfortable and happy with activities they work everyday, they will do that the best, and they will make a consequences very excellent.

Bad students do not mean they study terrible; they do not want to develop theirselve because they feel boring with their activities. If teacher focus on students, they will see when they have activities with a group, most of bad students will be one group because they have the same idea, it is not care. Therefore, if school allow student have and use cell phone in class for education purpose, a group, which are bad students, will win that activities. Why? With bad students, they are not stupid, they just do not want to study because they think studying so boring, but it will be different when school allow student use cell phone for educational purpose. Step-by-step, bad students will have sense when they need to use cell phone and when they are not. Every students when they are allowed to use cell phone in class, activities will be not boring. If teacher create a activities, school allow to use cell phone, and winner will have a gift or extra credit, absolutely winner will be a group with bad students. Because they research information quickly more than other students. Day by day, when they feel school is happy and comfortable, they will get a good consequences. Not only that, they research information, then they can save that in their phone. At their freetime, they can look back their information, they can study, and they will feel studying more easy.

Beside that, scholl still have rule for using cell phone. Students just can use cell phone for educational purpose, they cannot use cell phone everytime, that will be helping student know when they can use and when they cannot. If they can use evrytime in school, cell phone will be not advantage, it will be disadvantage. Students will not use cell phone for educational purpose, they will use for playing game or texting. So, school still have rule for using cell phone to help students are a good students

To conclude, schoold allow student have and use cell phone in class have a lot of advantage but still have disadvantage. If school have a adequate rule, using cell phone will help students too much for studying.",Female,12,Asian/Pacific Islander,714,742,730,36,5,146,37.29389418,26.9541779,200,742,Independent,Not economically disadvantaged,Cell phones in classrooms,3,3,3,3.5,2.5,3,3
2823F7B47127,"Have you ever wondered if doing class work from home benefits the students? Yes, students would be able to benefit from doing class work from home. I have some strong and good reasons on why it benefits them. These reasons have been said by many people in the past that have done it as they listed; they are more focused, more time with family, more sleep, and you can do it at any point of the day.

First, more students say they feel more focused at home then what they would've been in school. For example, they say that there is no distraction to keep them from completeing their work and turning it in. Especaily, when its something important that would help them graduate from their classes. In fact, they have better thoughts of what they are going to do for their class work. Even though, when they have important family that they don't get to see as offten they would be able to spend more time with them.

As a result, students that do their class work from home have had a greater portion of passing then being in school. Thus, students have been able to work better when they have gotten a full night or resting. In other words, students have proven to be more active and awake when they wake up at there own time. Lastly, students don't worry about having to rush through the material and turning it in on time.

In conclusion, do students really benfit attending school from home? Students do benefit more when they are attending school from home. More importantly, they can focus more on the work given, as well have more time with their family, they can get plenty of sleep to do be able to do their work, and they can do their work when they feel they are ready to complete it in the day.    ",Male,12,Hispanic/Latino,293,319,316,16,4,79,58.20645161,41.37931034,132,319,Independent,Economically disadvantaged,Distance learning,4,4,3.5,3.5,3.5,4,4
62654020C48D,"Are you one of the students that is home schooled? If not, here are some of the benefits, why some students choose to attend classes in their home, by the way of online or video conferencing.

Some people believe students will benefit from being able to attend classes from home, however, home school is a great way of student to attend classes because they can focus in their studies, it's more safer, and they can avoid bad influence from others.

Attending classes through online or video conferencing has a lot of benefits like what I mention from the first paragraph, that homeschooling can help students to focus in their studies. For some reasons, some students that go to school can't be focused on their studies/activities because they are distracted by some of their classmate that is very naught. For instance, there are some people that born in this world that are very naught, like even you defy him/her they will not listen to you and then sometimes, some of the other students will raise their pride and just walkout from their class because they don't want to listen any objection from their action. Another reason for home schooling is that, it's more safer for them to study. For example in today's society, a lots of bad things happening in the world, like school shootings that cause a lot of innocent students to die, like what happened in Florida, a few months ago. One of the reason also of homeschooling is that, they can avoid bad influence from others. Like for example, some of the school are diverse ethnic, students characteristics are diverse also, like some of the other likes to go shopping mall, likes to strolling anywhere, likes to bully others, likes to fight, likes to not go home after school instead go to other houses that they don't really even that much know, and many more characteristics.

Although students will have benefits of attending classes from school, however, attending classes from home has much more benefits. Attending classes from home by the way of online or video conferencing can really benefit to the students because one of the biggest benefits is that, they are more safer to study in their homes, they have a great time to focus in their studies, and they can avoid bad influence from others.",Female,12,Asian/Pacific Islander,354,398,390,12,4,97.5,48.32734231,36.18090452,144,398,Independent,Not economically disadvantaged,Distance learning,3,3,3,3,3,3,3.5
841C932876BF,"Students should be allow to take elective classes because, as students of SCHOOL_NAME, I prefer to have the classes that I want. If the classes that I prefer to take, give the credits that the school required for me to graduate, I should have the option to have that class.

For me having the option to have the classes that I prefer, I can choose the classes that will help me to learn and know more about what I want to be in the future, such as if I want to be a engineer on electricity, I have to take classes that will help me learn and practice more about that specific career.

For what I know, for being a engineer I have to know a lot of Math and Science, and for the part of electricity I have to know Science and Math, and also have to practice with electricity before.

Also for having the option to take a elective class, I can take classes such as Health PE or normal PE, because taking Health PE, I can learn more about to how maintain my body save, and take care of what I eat and the way I have eat everything. I will use the normal PE for maintain my body in condition, if i want to play a sport like soccer or basketball.

On my opinion as student of SCHOOL_NAME, I prefer to take the classes that I need to know depends on what I'm going to be in the future or what I'm going to do now, so I can put the effort and the interest necessary on that classes, and because are the classes that I needed, those classes will show me if the thing I want to be in the future are really what I want to be. I have the last decision on it, if i'm going to take the classes that school required or the classes that will help me on my future.",Male,12,Hispanic/Latino,315,333,330,8,5,66,28.49375277,30.03003003,100,333,Independent,Not economically disadvantaged,Creative arts requirement,3,3.5,3,3,3,3,3.5
327AAC23CF5D,"On my Opinion i think is a good way to the student that they can take classes on online or on video chat is a good way to do it, because some students sometimes some of then they live so far of the school so they dont have other way to educate they self and i think is a good communication to learn.

Is a good benefit because is a easy way to do it, easy and fast and is good too because sometimes some days is snowing and when is snowing all school are closed. And they close the school because the students can not trasportate to the like that because the streets are freeze and really complicate to transport to the school.

If i have to take classes on online or video chat i will because more easy for me and is not difficult to learn on online or video chat. And because i can have more free time i can do more things and i can have a job.

And think too for some student is not good because they dont have the opportunity to have a computer t do they classes online or they dont have internet is difficult for them. Is a good option online classes but not for all students some of them are benefit and some of them dot.

Only classes are a good reason to use because is a good way to cominitate in a long distance, but Free online schools, have to be free all schools online for all students they dont have to pay nothing.

The time if they take online classes they they go not miss nothing because they can star when they want.

On my oponion is a goog way to do it.     ",Male,12,Hispanic/Latino,280,295,295,10,7,42.14285714,31.29264203,32.20338983,95,295,Independent,Economically disadvantaged,Distance learning,2,2.5,2,2,2,2,2
597618D3F66C,"Can more hours in school help conserve energy?. The way we can save energy is by going to school for 4 days , and being in school for 2 extra hours. I think it's a bad idea for the school to adopted the idea. This idea can make it harder for students that have things after school.

The disadvantages of adding two extra hours to school can cause a lot of problems for the student ,and the teachers. Especially for students that have jobs and, have activity after school like sports and clubs. Also the student will be tired after school and they will have less time hang out with friends after school .The teachers can also have problems because they can possibly live in a different county and they might need to leave earlier to pick up their kids from school. Either way i think it's a bad idea because it could ruin everyone daily routines.

The advantage to be in school longer is that you would be able to finish work on time. Have more time on test and quiz. Will be able to learn more things in class and get more time in a class. Therefor, teacher would rarely give out homework. Students would be able to take more class ,and even be able to graduate faster because we are in school longer. Also we will have four days a week in school ,so that's means we have three day off so we can get some rest. We might be able to get out of school faster became the amount of time we are in school.

Well I still think it's still a bad idea for school to start later because a lot of problems for students , and the teachers. I think the students won't like the idea because some students have work after school ,or they have to pick up their siblings from school. Or even have sports after school. Some teachers possibly live thirty-minutes away and they might need to get their kids ,and they might need to go to the store and get food for dinner. So that's why I think it's a bad idea to adopt the idea that the business is having because it's different between students and grown ups. Our job right is basically school because are there for seven hours a week. So i hope the school doesnt con stir this idea for school.",Male,12,Hispanic/Latino,351,412,405,22,4,101.25,42.40465143,36.65048544,151,412,Independent,Economically disadvantaged,Four-day work week,3.5,4,3.5,3.5,3.5,3,3.5
BE1752DCF09C,"Some students take online classes they think is good to take more classes than in classroom.

However, when they need to turn the work and they are stuck in problem they can not find teacher to help them, or the device has broken, so students they can not turn the work.

Although some people think students would benefit from being able to attend classes from home, it is actually true that students would not benefit from being able to attend classes from home because there are no teacher for help them and some students they do not have internet at home.

When the students find a problem they will need teacher for help them to turn the work before the deadline.

However, if there are no teacher for helps them, then students will can not turn the work on time and students will get bad grade.

As result, one student is takes class online, in one day he find problem that he can not understand it and there are no teacher for help him, then he get bad grade because he can not understand the problem to turn the work on time.

So, if the students take the classes in classroom they will turn the work on time because there are teacher in classroom.

Therefore, students need teacher for solve the problem that the students was stuck on it to turn the work.

Some student they do not have internet at home or they do not have good internet to do the work.

However. some students when they do the work they can not submit it before time end because they do not have good internet.

As result, one student he live in area that they do not have good internet, so when he want to submit the work the network does not working and then he get bad score because he did not submit the work.

So, if the students take the classes in classroom they do not need internet to submit the work.

Therefore, students they do not need internet to submit the work in classroom.

To conclude, students will benefit from taking the classes in classroom to get good grade, understand the lesson and learn form lessons to help them in life time.

Therefore, classroom was benefit more than take the classes online because students will find teacher to help them and they do not need internet to turn the work. ",Female,12,Black/African American,367,404,404,16,15,26.93333333,38.969869,24.25742574,98,404,Independent,Not economically disadvantaged,Distance learning,3,3,2,3,3,2.5,4
EFF1803E4B81,"Why are people scared to fail? Is failing really a bad thing. NO! For example Churhcill says that ""success consists of going from failiure to faliure without loss of enthusiasm"". I agree with him. I believe that to have success in life you have to go through failiure. Failing with the same feelings and mindset is hard but you just have to think failing is a way of getting better. Failiure is also not something you should be afraid of or embarressed of. You should be proud of failing cuz you know what you did wrong and next time make it twice as strong. Failing does not mean that your to dumb to do whatever it is. It just means you need some more time. Churchill bleieves that failure has an important role in the pursuit of success. Which I also believe this becuase once you fall all you want to do is get right back up. Which I encourage everyone to do.

When you fall get back up everyone falls. Life is about taking risks and failing. Which in my opinion evryone should do. Failiure is the key to success. Without failing you can't really call it success. I beleive you can only succeed in something that you have failed at. Without failing life would be boring and everything would be the same because people are taking riks we have lots of different things in the world today. Everyone has failed to do something. Not everyone in the world is perfect. I wrote this to persuade my readers to take risks. It is also fine to fail just get up and try again. Surely, if Churchill was a live today her would be spreading the same message around the world. That without failiure there is no success. Also, that everyone has failed at something, nobodies perfect.

Churchill Is trying to say that faliure turns in to success. Once you fail you know what you have to do to get yourself back up. Then you try again and again until you get something you are happy with. This is what makes you try again. This is what makes you find and fix your problems. You get a lot out of failing thats why i think that anyone that is going through something tough don't give up so easily becuase its is ok to fail. Failing is a good thing not a bad. However, its hard for people to think in this way becuase they think once they fail its all over. Its not over until you want it to be over. Keep trying and Try your hardest.",Female,12,Asian/Pacific Islander,470,439,437,38,3,145.6666667,52.89412507,40.31890661,177,439,Independent,Not economically disadvantaged,Success and failure,3,3,2.5,3,3,3,2.5
9FEDA127135A,"Nowadays, technology advances is very useful in the education system notably for students. It allows them to communicate through the internet, without being physically present at school. Students are using their devices to complete their work, also attend classes from home by online or video conferencing. Would students benefit from being able to attend classes from home? They would not be concentrate what the teacher is saying when they are surround by their friends in class. However, some people say that it is benefit for students to attend classes from home which is true, because they would pay more attention, also It reduces the death at schools.

Allowing, students attend classes from home by the way of online. It is a great opportunity for certain people who are not able to go school for some medical issues. For example, students who has disabilities to move or not suppose to go out. They could make a video conferencing and complete their assignments from home. They would be safe and feel happy that they are part in the society. Moreover, it can also decrease the risk of bullying suicide that happen in schools. For example, in the past days, a student commit his own death, because his friends was telling him that he is fat which is not nice at all. Schools are a pyramid of knowledge. Teachers should civilize students by teaching them the risks and inconvenient of bullying. Students tend to kill themself just for bad words. It would affect their life in the future by committing crimes. For example, school shooting, they have a discuss and get mad by their co-workers or friends. This kind of things make them feel that they are frustrating by the society. One day, they come school with a gun to get revenge by shooting people. which will give schools a bad reputations.

Some students have a hard time to focus in class. Attending, school from home by online or video conferencing will help them, so they can pay attention in class without being distracting by their friends. For example, some students love making jokes when the class is quiet. They will get others people is attention, so no one will focus on. Some of them want play games when they see their friends and helping each other cheat on their test. Distracting, students during class could fail them, because they would not understand their assignments. Concentrate, will allow students to pay more attention and have a good understanding. Staying at home can make them feel comfortable. For example, some students are too shy to ask questions in class. Using online or video permit them to ask questions by sending email to the teacher, and participate in class.

In addition, schools are priority for all students to be attend. Somehow, students can attend school through online or video call. It is very helpful for students to be concentrate. Also, it can decrease schools shootings and students suicides by bulling. In order, for students can learn in a safe environment.    ",Female,12,Black/African American,420,506,505,36,4,126.25,74.29132276,40.51383399,205,506,Independent,Not economically disadvantaged,Distance learning,3,3.5,3,4,3,3,3.5
B3493FBE6476,"Distance learning is a great option for students to attend classes from home. There are many students that fail the grade just because they don't attend their classes at school. This is a great way for students to still take classes and learn more their education. The generation from now aren't as motivated as generations before. Theres might be a some people that wont agree with this statement because they probably think going to school is better than taking classes online or conferencing from home.

Some people may say that it isn't a great idea for schools to offer distance learning for students especially the parents. Most parents would want their kids to go to school and take classes because they think it's better for them. They probably think that they're are ways to cheat if they take classes online. Some parents would want their kids to interact with other students and not just be home all the time.

I agree on all the reasons why they student shouldn't take distance learning as an option but I think otherwise. It's a great option for students because there are many student that fail or drop out of school just because they didn't attend school. If students had the option to take classes online from home then it would give them a second chance to pass and graduate so they wouldn't give up. It even may help other students understand the curriculum more.

The generation now are giving up at such a young age just because they don't even want to attend their classes at school. This is why its a great idea for schools to offer distance learning so students won't just give up and drop out. Having the opportunity to take online classes from home with probably help those students the don't want to attend school. The students would take classes from their homes and learn the same information they would learn at school.

In conclusion, I think it would benefit many students if schools offered distance learning as an option for students to attend classes from home by way of online or video conferencing. It's a great way for students who don't like attending school most of the time. It would be a great advantage for students to have that offer of distance learning, it woud make a huge difference for the generation of students now a day.              ",Female,12,Hispanic/Latino,397,413,399,20,5,79.8,61.97890086,34.14043584,141,413,Independent,Economically disadvantaged,Distance learning,4,4,4,3.5,4,3.5,4
5AE6F3EAEDFE,"'Success consists of going from failure to failure without loss of enthusiasm''

If we fall down, and learned from that fall we're never going to do it again, or if we do it we're doing better. Sometimes, we throw the towel just because what we were doing it was not a successful, but we need to try one hundred of time to make it. I'm agreed with Churchill's statement for few reasons such as: If I want to do it I have to failure first, and fall down and rise up without loss happiness of what I have down and recognize if it was great or bad.

To being with, in this world nothing happen from the night to the morning, because I have work hard to have anything I want, and that doesn't mean that is going to be easy no, I have to failure, to do the best I can. To illustrate, many people think that the famous persons are rich by what ever they do, but they one time also suffer same as us, they're up and down. If you stumble a rock pick up it and throw away, to don't fall down because the next time will hurt it. This can happen we we want to be successful we see the rock, but we don't throw away.

In addiction, fall down and rise up without loss happiness of what I have done and recognize if it was great or terrible. If I love my job I'm going to put all my spirit to do it great, and if doesn't work do it again without frustrated myself. For example, some people choose their job or their career because they earn more money, they will have a fancy life but their pledge is terrible because they don't like that they only want the money that is coming through their pay check, those people always failure and never learn. Nevertheless, if I want something that everything will be ok I have to put all my passion in that work to make real to do a very good work always with a smile in our face.

In conclusion, Chruchill's statement is one of the best and true idea that we have to stop and think about it, because this quote leave us a very important message, like I said before throw away the rock when you see it because you can stumble, or hurt your body. Everything in this life is to learn from the mistake, if you don't learn provably is because you're dumb, and you don't know anything about what is happening. Be happy if you failure, just do it again if you love it and put all your effort to make better.  ",Female,12,Hispanic/Latino,416,470,455,14,5,91,57.43370484,37.0212766,174,470,Independent,Economically disadvantaged,Success and failure,3,3,3,2.5,2.5,2,2.5
216AEAE3EF97,"It not a good benefit that school offer distance learning as an option for students to attend classes from home by way online or video conferencing. It not a good idea because you dont learn the same like in school.

This program is easy way to get the credit you need for graduation. the other think is you dont know about the students in this program, if they are learning or if they are cheating. This program it not a great idea, they need to take away this program and make sure student come to school to learn more then being in home.

This program it not a great idea because you dont learn the same like in school. Everything what you learn in school is more better, more helpful. In school the classes is the all day, but that is only for one hour or two. Is not the same skills learning pain attention.

This program is an easy way to get the credit you need for graduation. Because you dont need to do the same work like in school. The work what the teacher is going to give you is easy. In school you need to work hard until you past your classes.

The other think is you dont know about the students in this program, if they are learning or if they are cheating. In this program is easy to cheat, because teachers on the other side of the computer they dont know what the student is doing in the moment. For that there are student that they dont learn anything with school home. Sometime there are teachers that, they show you a lot of stuff.

Does are the reason why school home dont benefit for student. I prefer to go to school where i am going to learn more. This program is not a good idea for students, and that why they need to remove it. If teachers want to a student to learn they need to go to school.",Male,12,Hispanic/Latino,329,334,334,21,6,55.66666667,40.50339367,32.93413174,110,334,Independent,Economically disadvantaged,Distance learning,2.5,3,2.5,2.5,2,2.5,2.5
FB73ABAB1D14,"Students should have the right to elect their classes that they want to take in school, because it's all about in how capable the students are or how much the students can learn if they have the chance to elect their classes. It's hard for some students to learn a class that it have been given to him/her. Some students are born with special skills, they can handle many things at the time but not all the teenagers and the kids have the same ability. People should think more about just giving students classes without consulting with them about what their class are going to be. Some student might not have the skills that are needed to take the class that it has been given or the student might struggle with the class that it has received, because they didn't had the chance to tell their teachers or parents what they were capable of.

However, students should be allow to elect a class they feel more comfortable of in their school, and all the schools should be aware of letting students pick the classes or activities that they want to do or they want to learn more about, because It has been proved by scientists and experts, that the ninety-five percent of the majority of the students who elect their classes have become successful in their education path because, students have developed different types of skills that are based in a careers that they want to do in their future, that it became easy for them to manage after all the experience they have gotten, after choosing something they liked while being in school.

The majority of students do not consider music or drama classes important for their education, it's something that you are inspired by to do. Music, art, and drama these classes can be a distraction for students not to focus in their school work and it might affect their education status. Most of the students from the age of ten years and up are still developing their brains and they can get easily distracted. Most of the parents in the

U.S they won't let their kids watch TV for more than thirty minutes, because they can create a habit and they will spend more of their time watching TV, playing video games and more.

In addition, for those students who are forced to take art or drama classes etc, this choices can lead teenagers or kids to fall into a level of depression, for not having the chance pick something they like to do in school. Parents and school teachers should let students know that they can also practice any sport in school, this method would keep students exercise and healthy. Overall, students should have the last word of what they want to learn in school and parents should be aware of that.

In my life experience, I have become successful in the things that I have done while being in school, because my parents always told to pick something that I would like from school, and I choose to practice sports and after choosing something that I considered good for me and my future, I received an scholarship for soccer. All this happened after my parents gave me the opportunity to decided what it was good for me and my future. I completely disagree with the people believing that students should be require to take music, drama, and art classes, because all of this might take all the good opportunities away from your child and it will become a distraction for them.",Male,12,Hispanic/Latino,527,604,596,16,6,99.33333333,52.62540638,35.26490066,213,604,Independent,Economically disadvantaged,Creative arts requirement,3,3.5,3,3,3,3,4
632998A6072F,"What would make the students feel about attending classes from home, instead of school? Students attending to class everyday early in the morning can be stressful. Especially if students don't normally attend; their attendance can effect their grades. They will not learn from anything by the distractions that are going around in public schools. It is best for students to stay focused and concentrated to be successful. Otherwise they will not learn the education they need.

Homeschooled can be the best option for students. The reason why, is because there isn't a schedule to follow. The main important reason about home school is that the students will stay concentrated and should complete all assignments in a less distracting environment. Students will not have to stress over load of work because there will be plenty of time to be able to complete them. Some students have trouble working at a school because they cannot understand the material at the pace set by teachers.

Students complains about having to do homework for one night and not having enough time to complete them. Homeschooling will allow students to work on their own pace. Students sit on a desk for 6-7 hours everyday. They have limited of time for eating and using the bathroom. It will make the students feel pressured about the rules. Such as how to properly dress for example. Homeschool doesn't have any rules to worry about other than students getting their studies.

Public schools can be very difficult to handle as a student. There are bullying, physical fights, accidents may occur, and also on lock down that isn't a drill can be very dangerous. Students should go to school just for the education and have to not worry about any problems. Students should feel safe at a public school. Homeschool should be the safest environment without any worries or problems.

Homeschool is for the benefit of students to pass all of their exams and to also have good grades. Students are staying on task on every assignment that counts. Students should feel comfortable without any rules involved. Public schools and home school are similar, but home school is nothing but getting your education. Home school should be the best option for students.",Female,12,Hispanic/Latino,348,378,372,28,5,74.4,56.93363758,44.70899471,169,378,Independent,Economically disadvantaged,Distance learning,3.5,4,3.5,3.5,3.5,3.5,3.5
F7DD6134C693,"Generation by generation there is a new technology, out time we have cell phones, computer, tablet. People use cell phone in positive way and some times in negative way as comunication, news or to study, some school allow students use it in classroom for education purposes and some school they not allowing it for so many reason.

Schools should allow students to use there smart phone in classroom for many education purposes as recourding a labs or math or for communication betwwen students in group project.

Having a cell phone in classroom make teacher now who is apsent and who's not with some new technology application and we cell phone they can done there work easyer.

By not allowing students use there cell phone they will lose time that they not having it, and make things difficult and students they will make a lot of nuse bye talking to each other in some group project.

Students want his class to be easyer and he want to enjoy it and learn every day from it and by make easyer by using cell phone every one going to be happy.",Male,12,White,178,189,188,6,5,37.6,53.32692308,49.73544974,94,189,Independent,Economically disadvantaged,Cell phones in classrooms,2.5,3,2.5,3,2.5,2,2.5
269101ABF266,"Do you think students taking an elective class is a good idea? Will I think it's a great for kids to art as an elective class because some kids love to draw, others can learn how to draw and even use it in real life situation. So this are the reasons why I think taking art as an elective is a good idea.

Some students will love taking art as an elective because they love to draw. Students will love taking art during school. For example, my friend never had time to work on her art projects after school; therefore, she had a talk with her counselor so she can get put in a art class. Once she got into the art class she had more time to work on her art projects in school. She was also doing something she good at while getting a grade for it.

Students can learn how to draw if they had a art class. Some students want to learn how to draw, but never had a chance to. Therefore, if the school give students a art class they can really learn a lot. Art is not only about drawing; however, some students don't know that. One day, my mom took a art class because she want to learn how to draw. But the art class didn't just teacher her how to draw. She got to learn about the history of art wish is pretty amazing.

Some people think taking art as an elective is not a good idea because students not going to need art once they are done with school. I disagree because some students might wan to be come a artist later on in life. I know a lot of artist who making a lot of money just by drawing. Students who might want to take art can be come famous one day. So taking art class as an elective is a great idea for students.

These are the reason why I think students should have art as an elective class some students love to drawn, some students want to learn, others can even using in life. Art is a great thing so why not enjoy it. ",Female,12,Black/African American,350,369,366,22,5,73.2,52.28571429,34.95934959,129,369,Independent,Economically disadvantaged,Creative arts requirement,3,3.5,3,3.5,3.5,3,3.5
